id,binomial,replicate,included_in_lpr2024,citation,class,order,family,genus,species,subspecies,common_name,location,country,all_countries,region,ipbes_region,ipbes_subregion,latitude,longitude,specific_location,system,t_realm,t_biome,fw_realm,fw_biome,m_realm,m_ocean,m_biome,units,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,native,unnamed_102,n_obs,first_obs_year,last_obs_year,time_span,n_gaps,max_gap,continuity_ratio,zero_count,zero_share,years_since_last_obs,has_coordinates,has_country,has_valid_coordinates,has_binomial,has_class,has_order,has_family,has_genus,has_species,has_taxonomy_hierarchy,unit_category,unit_usable,system_group
127781,Tringa_nebularia,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Tringa,nebularia,,Common Greenshank,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,27.0,1994.0,2020.0,27.0,0.0,0.0,1.0,17.0,0.6296296296296297,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127782,Xenus_cinereus,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Xenus,cinereus,,Terek Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,27.0,1994.0,2020.0,27.0,0.0,0.0,1.0,25.0,0.9259259259259259,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127783,Calidris_acuminata,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,Sharp-tailed Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,5.0,10.0,4.0,2.0,0.0,1.0,1.0,1,,27.0,1994.0,2020.0,27.0,0.0,0.0,1.0,13.0,0.48148148148148145,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127787,Tringa_nebularia,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Tringa,nebularia,,Common Greenshank,Innisfail,australia,Australia,Oceania,Asia and the Pacific,Oceania,-17.27688,146.0729,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5.0,4.0,1.0,58.0,4.0,6.0,4.0,2.0,2.0,,,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,23.0,1996.0,2020.0,25.0,1.0,2.0,0.92,7.0,0.30434782608695654,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127788,Xenus_cinereus,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Xenus,cinereus,,Terek Sandpiper,Innisfail,australia,Australia,Oceania,Asia and the Pacific,Oceania,-17.27688,146.0729,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,11.0,3.0,3.0,10.0,12.0,4.0,3.0,3.0,3.0,,,7.0,4.0,4.0,5.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,1.0,1,,23.0,1996.0,2020.0,25.0,1.0,2.0,0.92,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127789,Calidris_acuminata,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,Sharp-tailed Sandpiper,Innisfail,australia,Australia,Oceania,Asia and the Pacific,Oceania,-17.27688,146.0729,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,95.0,16.0,54.0,0.0,156.0,28.0,54.0,46.0,,,10.0,20.0,53.0,42.0,42.0,26.0,5.0,20.0,29.0,16.0,42.0,64.0,117.0,1,,23.0,1996.0,2020.0,25.0,1.0,2.0,0.92,3.0,0.13043478260869565,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127850,Tringa_nebularia,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Tringa,nebularia,,Common Greenshank,Burnett-Curtis Coastal Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118,152.8141,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1,,23.0,1995.0,2020.0,26.0,2.0,2.0,0.8846153846153846,14.0,0.6086956521739131,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127851,Xenus_cinereus,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Xenus,cinereus,,Terek Sandpiper,Burnett-Curtis Coastal Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118,152.8141,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1,,23.0,1995.0,2020.0,26.0,2.0,2.0,0.8846153846153846,20.0,0.8695652173913043,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127852,Calidris_acuminata,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,Sharp-tailed Sandpiper,Burnett-Curtis Coastal Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118,152.8141,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,23.0,1995.0,2020.0,26.0,2.0,2.0,0.8846153846153846,18.0,0.782608695652174,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127878,Calidris_acuminata,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,Sharp-tailed Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,3.0,7.0,8.0,28.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1,,24.0,1997.0,2020.0,24.0,0.0,0.0,1.0,10.0,0.4166666666666667,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127879,Tringa_nebularia,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Tringa,nebularia,,Common Greenshank,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,11.0,12.0,8.0,11.0,6.0,7.0,6.0,7.0,4.0,4.0,4.0,2.0,3.0,5.0,3.0,3.0,8.0,5.0,5.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,1,,27.0,1994.0,2020.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127880,Calidris_acuminata,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,Sharp-tailed Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,2.0,16.0,24.0,10.0,0.0,11.0,0.0,0.0,0.0,48.0,0.0,0.0,5.0,0.0,0.0,0.0,1,,27.0,1994.0,2020.0,27.0,0.0,0.0,1.0,17.0,0.6296296296296297,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127906,Tringa_nebularia,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Tringa,nebularia,,Common Greenshank,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,5.0,9.0,14.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,29.0,1992.0,2020.0,29.0,0.0,0.0,1.0,22.0,0.7586206896551724,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127907,Xenus_cinereus,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Xenus,cinereus,,Terek Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,,29.0,1992.0,2020.0,29.0,0.0,0.0,1.0,23.0,0.7931034482758621,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127908,Calidris_acuminata,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,Sharp-tailed Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0,20.0,3.0,15.0,14.0,26.0,18.0,2.0,11.0,1.0,1.0,4.0,1.0,4.0,0.0,33.0,13.0,17.0,0.0,19.0,9.0,10.0,5.0,13.0,1.0,0.0,0.0,31.0,1,,29.0,1992.0,2020.0,29.0,0.0,0.0,1.0,5.0,0.1724137931034483,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127939,Tringa_nebularia,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Tringa,nebularia,,Common Greenshank,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,7.0,1.0,2.0,5.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,,29.0,1992.0,2020.0,29.0,0.0,0.0,1.0,11.0,0.3793103448275862,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127940,Calidris_acuminata,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,Sharp-tailed Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,52.0,22.0,22.0,25.0,0.0,4.0,0.0,13.0,24.0,61.0,4.0,6.0,10.0,27.0,31.0,19.0,0.0,14.0,1.0,18.0,2.0,32.0,5.0,14.0,31.0,69.0,5.0,18.0,1,,29.0,1992.0,2020.0,29.0,0.0,0.0,1.0,3.0,0.10344827586206896,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127942,Xenus_cinereus,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Xenus,cinereus,,Terek Sandpiper,Burnett-Curtis Coastal Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118,152.8141,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1,,17.0,2004.0,2020.0,17.0,0.0,0.0,1.0,15.0,0.8823529411764706,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127945,Tringa_nebularia,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Tringa,nebularia,,Common Greenshank,Burnett-Curtis Coastal Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118,152.8141,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,14.0,2.0,2.0,14.0,1.0,0.0,1.0,9.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,7.0,1,,19.0,2002.0,2020.0,19.0,0.0,0.0,1.0,3.0,0.15789473684210525,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127946,Calidris_acuminata,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,Sharp-tailed Sandpiper,Burnett-Curtis Coastal Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118,152.8141,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,133.0,58.0,40.0,30.0,15.0,40.0,28.0,21.0,2.0,24.0,5.0,23.0,10.0,11.0,3.0,12.0,13.0,42.0,1,,19.0,2002.0,2020.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127947,Tringa_nebularia,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Tringa,nebularia,,Common Greenshank,Burnett-Curtis Coastal Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118,152.8141,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1,,19.0,2002.0,2020.0,19.0,0.0,0.0,1.0,12.0,0.631578947368421,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127948,Calidris_acuminata,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,Sharp-tailed Sandpiper,Burnett-Curtis Coastal Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-25.10118,152.8141,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.0,38.0,36.0,18.0,21.0,10.0,9.0,12.0,8.0,0.0,4.0,10.0,14.0,21.0,5.0,11.0,3.0,6.0,42.0,1,,19.0,2002.0,2020.0,19.0,0.0,0.0,1.0,1.0,0.05263157894736842,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127951,Tringa_nebularia,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Tringa,nebularia,,Common Greenshank,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1,,25.0,1996.0,2020.0,25.0,0.0,0.0,1.0,22.0,0.88,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127952,Calidris_acuminata,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,Sharp-tailed Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,4.0,2.0,1.0,6.0,2.0,1.0,1.0,6.0,4.0,30.0,6.0,2.0,0.0,0.0,2.0,3.0,2.0,1.0,1.0,0.0,2.0,11.0,3.0,1,,25.0,1996.0,2020.0,25.0,0.0,0.0,1.0,4.0,0.16,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127995,Tringa_nebularia,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Tringa,nebularia,,Common Greenshank,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,19.0,2002.0,2020.0,19.0,0.0,0.0,1.0,13.0,0.6842105263157895,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127996,Xenus_cinereus,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Xenus,cinereus,,Terek Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,19.0,2002.0,2020.0,19.0,0.0,0.0,1.0,17.0,0.8947368421052632,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127997,Calidris_acuminata,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Calidris,acuminata,,Sharp-tailed Sandpiper,Sunshine Coast-Gold Coast Lowlands,australia,Australia,Oceania,Asia and the Pacific,Oceania,-27.20517,153.3375,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,1.0,4.0,3.0,3.0,14.0,2.0,9.0,5.0,12.0,1,,19.0,2002.0,2020.0,19.0,0.0,0.0,1.0,8.0,0.42105263157894735,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
127999,Tringa_nebularia,0,1,"TSX (2023). The Australian Threatened Species Index (2023). Aggregated for the Australian Threatened Species Index, an output of the NESP Threatened Species Recovery Hub and operated by the Terrestrial Ecosystem Research Network, The University of Queensland",Aves,Charadriiformes,Scolopacidae,Tringa,nebularia,,Common Greenshank,Marlborough Plains,australia,Australia,Oceania,Asia and the Pacific,Oceania,-22.67301,150.5462,0,marine,,,,,Tropical and subtropical Indo-Pacific,South Pacific Ocean,,sample: abundance (counts),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,2.0,3.0,1.0,2.0,8.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,3.0,1,,21.0,1999.0,2020.0,22.0,1.0,1.0,0.9545454545454546,4.0,0.19047619047619047,0.0,True,True,True,True,True,True,True,True,True,True,direct_count,True,marine
